entity_type,entity_id,request_path,new_request_path,target_path,redirect_type,store_id,description,is_autogenerated,metadata
custom,,04f07729-c713-456f-a332-f9e299a96cd7/,,all-products.html,301,1,,,
custom,,04f07729-c713-456f-a332-f9e299a96cd7/,,all-products.html,301,2,,,
custom,,04f07729-c713-456f-a332-f9e299a96cd7/,,all-products.html,301,3,,,
custom,,04f07729-c713-456f-a332-f9e299a96cd7/,,all-products.html,301,4,,,
custom,,04f07729-c713-456f-a332-f9e299a96cd7/,,all-products.html,301,5,,,
custom,,04f07729-c713-456f-a332-f9e299a96cd7/,,all-products.html,301,6,,,
custom,,04f07729-c713-456f-a332-f9e299a96cd7/,,all-products.html,301,7,,,
custom,,0fd7bf5a-cba6-4438-896b-c9a8ce663ba4/,,all-products.html,301,1,,,
custom,,0fd7bf5a-cba6-4438-896b-c9a8ce663ba4/,,all-products.html,301,2,,,
custom,,0fd7bf5a-cba6-4438-896b-c9a8ce663ba4/,,all-products.html,301,3,,,
custom,,0fd7bf5a-cba6-4438-896b-c9a8ce663ba4/,,all-products.html,301,4,,,
custom,,0fd7bf5a-cba6-4438-896b-c9a8ce663ba4/,,all-products.html,301,5,,,
custom,,0fd7bf5a-cba6-4438-896b-c9a8ce663ba4/,,all-products.html,301,6,,,
custom,,0fd7bf5a-cba6-4438-896b-c9a8ce663ba4/,,all-products.html,301,7,,,
custom,,1-109/,,all-products.html,301,1,,,
custom,,1-109/,,all-products.html,301,2,,,
custom,,1-109/,,all-products.html,301,3,,,
custom,,1-109/,,all-products.html,301,4,,,
custom,,1-109/,,all-products.html,301,5,,,
custom,,1-109/,,all-products.html,301,6,,,
custom,,1-109/,,all-products.html,301,7,,,
custom,,1-121/,,all-products.html,301,1,,,
custom,,1-121/,,all-products.html,301,2,,,
custom,,1-121/,,all-products.html,301,3,,,
custom,,1-121/,,all-products.html,301,4,,,
custom,,1-121/,,all-products.html,301,5,,,
custom,,1-121/,,all-products.html,301,6,,,
