entity_type,entity_id,request_path,new_request_path,target_path,redirect_type,store_id,description,is_autogenerated,metadata
custom,,post-with-gallery/,,all-products.html,301,5,,,
custom,,post-with-gallery/,,all-products.html,301,6,,,
custom,,post-with-gallery/,,all-products.html,301,7,,,
custom,,praesent-imperdiet/,,all-products.html,301,1,,,
custom,,praesent-imperdiet/,,all-products.html,301,2,,,
custom,,praesent-imperdiet/,,all-products.html,301,3,,,
custom,,praesent-imperdiet/,,all-products.html,301,4,,,
custom,,praesent-imperdiet/,,all-products.html,301,5,,,
custom,,praesent-imperdiet/,,all-products.html,301,6,,,
custom,,praesent-imperdiet/,,all-products.html,301,7,,,
custom,,product/3-channel-ecg-machine/,,medical-device/product/ecg-machine.html,301,1,,,
custom,,product/3-channel-ecg-machine/,,medical-device/product/ecg-machine.html,301,2,,,
custom,,product/3-channel-ecg-machine/,,medical-device/product/ecg-machine.html,301,3,,,
custom,,product/3-channel-ecg-machine/,,medical-device/product/ecg-machine.html,301,4,,,
custom,,product/3-channel-ecg-machine/,,medical-device/product/ecg-machine.html,301,5,,,
custom,,product/3-channel-ecg-machine/,,medical-device/product/ecg-machine.html,301,6,,,
custom,,product/3-channel-ecg-machine/,,medical-device/product/ecg-machine.html,301,7,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5433,,medical-device/product/ecg-machine.html,301,1,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5433,,medical-device/product/ecg-machine.html,301,2,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5433,,medical-device/product/ecg-machine.html,301,3,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5433,,medical-device/product/ecg-machine.html,301,4,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5433,,medical-device/product/ecg-machine.html,301,5,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5433,,medical-device/product/ecg-machine.html,301,6,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5433,,medical-device/product/ecg-machine.html,301,7,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5533,,medical-device/product/ecg-machine.html,301,1,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5533,,medical-device/product/ecg-machine.html,301,2,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5533,,medical-device/product/ecg-machine.html,301,3,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5533,,medical-device/product/ecg-machine.html,301,4,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5533,,medical-device/product/ecg-machine.html,301,5,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5533,,medical-device/product/ecg-machine.html,301,6,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5533,,medical-device/product/ecg-machine.html,301,7,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5537,,medical-device/product/ecg-machine.html,301,1,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5537,,medical-device/product/ecg-machine.html,301,2,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5537,,medical-device/product/ecg-machine.html,301,3,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5537,,medical-device/product/ecg-machine.html,301,4,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5537,,medical-device/product/ecg-machine.html,301,5,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5537,,medical-device/product/ecg-machine.html,301,6,,,
custom,,product/3-channel-ecg-machine/?add-to-cart=5537,,medical-device/product/ecg-machine.html,301,7,,,
custom,,product/alcohol-tester/,,all-products.html,301,1,,,
custom,,product/alcohol-tester/,,all-products.html,301,2,,,
custom,,product/alcohol-tester/,,all-products.html,301,3,,,
custom,,product/alcohol-tester/,,all-products.html,301,4,,,
custom,,product/alcohol-tester/,,all-products.html,301,5,,,
custom,,product/alcohol-tester/,,all-products.html,301,6,,,
custom,,product/alcohol-tester/,,all-products.html,301,7,,,
custom,,product/alcohol-tester/?add-to-cart=5431,,all-products.html,301,1,,,
custom,,product/alcohol-tester/?add-to-cart=5431,,all-products.html,301,2,,,
custom,,product/alcohol-tester/?add-to-cart=5431,,all-products.html,301,3,,,
custom,,product/alcohol-tester/?add-to-cart=5431,,all-products.html,301,4,,,
custom,,product/alcohol-tester/?add-to-cart=5431,,all-products.html,301,5,,,
custom,,product/alcohol-tester/?add-to-cart=5431,,all-products.html,301,6,,,
