entity_type,entity_id,request_path,new_request_path,target_path,redirect_type,store_id,description,is_autogenerated,metadata
custom,,product-tag/oxygen-concentrator-yuwell-9f-5aw/,,home-healthcare-devices/oxygen-concentrator.html,301,3,,,
custom,,product-tag/oxygen-concentrator-yuwell-9f-5aw/,,home-healthcare-devices/oxygen-concentrator.html,301,4,,,
custom,,product-tag/oxygen-concentrator-yuwell-9f-5aw/,,home-healthcare-devices/oxygen-concentrator.html,301,5,,,
custom,,product-tag/oxygen-concentrator-yuwell-9f-5aw/,,home-healthcare-devices/oxygen-concentrator.html,301,6,,,
custom,,product-tag/oxygen-concentrator-yuwell-9f-5aw/,,home-healthcare-devices/oxygen-concentrator.html,301,7,,,
custom,,product-tag/oxygen-concentrator-zeolite/,,home-healthcare-devices/oxygen-concentrator.html,301,1,,,
custom,,product-tag/oxygen-concentrator-zeolite/,,home-healthcare-devices/oxygen-concentrator.html,301,2,,,
custom,,product-tag/oxygen-concentrator-zeolite/,,home-healthcare-devices/oxygen-concentrator.html,301,3,,,
custom,,product-tag/oxygen-concentrator-zeolite/,,home-healthcare-devices/oxygen-concentrator.html,301,4,,,
custom,,product-tag/oxygen-concentrator-zeolite/,,home-healthcare-devices/oxygen-concentrator.html,301,5,,,
custom,,product-tag/oxygen-concentrator-zeolite/,,home-healthcare-devices/oxygen-concentrator.html,301,6,,,
custom,,product-tag/oxygen-concentrator-zeolite/,,home-healthcare-devices/oxygen-concentrator.html,301,7,,,
custom,,product-tag/oxygen-concentrator-zeolite-granules/,,home-healthcare-devices/oxygen-concentrator.html,301,1,,,
custom,,product-tag/oxygen-concentrator-zeolite-granules/,,home-healthcare-devices/oxygen-concentrator.html,301,2,,,
custom,,product-tag/oxygen-concentrator-zeolite-granules/,,home-healthcare-devices/oxygen-concentrator.html,301,3,,,
custom,,product-tag/oxygen-concentrator-zeolite-granules/,,home-healthcare-devices/oxygen-concentrator.html,301,4,,,
custom,,product-tag/oxygen-concentrator-zeolite-granules/,,home-healthcare-devices/oxygen-concentrator.html,301,5,,,
custom,,product-tag/oxygen-concentrator-zeolite-granules/,,home-healthcare-devices/oxygen-concentrator.html,301,6,,,
custom,,product-tag/oxygen-concentrator-zeolite-granules/,,home-healthcare-devices/oxygen-concentrator.html,301,7,,,
custom,,product-tag/oxygen-level/,,home-healthcare-devices/oxygen-concentrator.html,301,1,,,
custom,,product-tag/oxygen-level/,,home-healthcare-devices/oxygen-concentrator.html,301,2,,,
custom,,product-tag/oxygen-level/,,home-healthcare-devices/oxygen-concentrator.html,301,3,,,
custom,,product-tag/oxygen-level/,,home-healthcare-devices/oxygen-concentrator.html,301,4,,,
custom,,product-tag/oxygen-level/,,home-healthcare-devices/oxygen-concentrator.html,301,5,,,
custom,,product-tag/oxygen-level/,,home-healthcare-devices/oxygen-concentrator.html,301,6,,,
custom,,product-tag/oxygen-level/,,home-healthcare-devices/oxygen-concentrator.html,301,7,,,
custom,,product-tag/oxygen-meter/,,home-healthcare-devices/oxygen-concentrator.html,301,1,,,
custom,,product-tag/oxygen-meter/,,home-healthcare-devices/oxygen-concentrator.html,301,2,,,
custom,,product-tag/oxygen-meter/,,home-healthcare-devices/oxygen-concentrator.html,301,3,,,
custom,,product-tag/oxygen-meter/,,home-healthcare-devices/oxygen-concentrator.html,301,4,,,
custom,,product-tag/oxygen-meter/,,home-healthcare-devices/oxygen-concentrator.html,301,5,,,
custom,,product-tag/oxygen-meter/,,home-healthcare-devices/oxygen-concentrator.html,301,6,,,
custom,,product-tag/oxygen-meter/,,home-healthcare-devices/oxygen-concentrator.html,301,7,,,
custom,,product-tag/oxygen-meter-for-corona-checking/,,home-healthcare-devices/oxygen-concentrator.html,301,1,,,
custom,,product-tag/oxygen-meter-for-corona-checking/,,home-healthcare-devices/oxygen-concentrator.html,301,2,,,
custom,,product-tag/oxygen-meter-for-corona-checking/,,home-healthcare-devices/oxygen-concentrator.html,301,3,,,
custom,,product-tag/oxygen-meter-for-corona-checking/,,home-healthcare-devices/oxygen-concentrator.html,301,4,,,
custom,,product-tag/oxygen-meter-for-corona-checking/,,home-healthcare-devices/oxygen-concentrator.html,301,5,,,
custom,,product-tag/oxygen-meter-for-corona-checking/,,home-healthcare-devices/oxygen-concentrator.html,301,6,,,
custom,,product-tag/oxygen-meter-for-corona-checking/,,home-healthcare-devices/oxygen-concentrator.html,301,7,,,
