entity_type,entity_id,request_path,new_request_path,target_path,redirect_type,store_id,description,is_autogenerated,metadata
custom,,professional-diagnostic-equipment/,,professional-diagnostic-equipment.html,301,1,,,
custom,,professional-diagnostic-equipment/product/,,professional-diagnostic-equipment.html,301,1,,,
custom,,medical-device/,,medical-device.html,301,1,,,
custom,,medical-device/product/,,medical-device.html,301,1,,,
custom,,medical-device/accessories/,,medical-device.html,301,1,,,
custom,,home-healthcare-devices/,,home-healthcare-devices.html,301,1,,,
custom,,home-healthcare-devices/respiratory-mask/,,home-healthcare-devices/respiratory-mask.html,301,1,,,
custom,,home-healthcare-devices/allergy-sinus-asthma/,,home-healthcare-devices/allergy-sinus-asthma.html,301,1,,,
custom,,home-healthcare-devices/mother-and-child-care/,,home-healthcare-devices/mother-and-child-care.html,301,1,,,
custom,,home-healthcare-devices/elderly-care/,,home-healthcare-devices/elderly-care.html,301,1,,,
custom,,home-healthcare-devices/hygiene-wellness/,,home-healthcare-devices/hygiene-wellness.html,301,1,,,
custom,,home-healthcare-devices/oxygen-concentrator/,,home-healthcare-devices/oxygen-concentrator.html,301,1,,,
custom,,hospital-consumables/,,hospital-consumables.html,301,1,,,
custom,,hospital-consumables/hospital-linen/,,hospital-consumables/hospital-linen.html,301,1,,,
custom,,hospital-consumables/apparel-gloves/,,hospital-consumables/apparel-gloves.html,301,1,,,
custom,,surgical-instrument/,,surgical-instrument.html,301,1,,,
custom,,surgical-instrument/speciality/,,surgical-instrument/speciality.html,301,1,,,
custom,,surgical-instrument/sterilization-tray/,,surgical-instrument/sterilization-tray.html,301,1,,,
custom,,professional-diagnostic-equipment/,,professional-diagnostic-equipment.html,301,2,,,
custom,,professional-diagnostic-equipment/product/,,professional-diagnostic-equipment.html,301,2,,,
custom,,medical-device/,,medical-device.html,301,2,,,
custom,,medical-device/product/,,medical-device.html,301,2,,,
custom,,medical-device/accessories/,,medical-device.html,301,2,,,
custom,,medical-device/operation-theatre-essentials/,,medical-device.html,301,2,,,
custom,,home-healthcare-devices/,,home-healthcare-devices.html,301,2,,,
custom,,home-healthcare-devices/respiratory-mask/,,home-healthcare-devices/respiratory-mask.html,301,2,,,
custom,,home-healthcare-devices/allergy-sinus-asthma/,,home-healthcare-devices/allergy-sinus-asthma.html,301,2,,,
custom,,home-healthcare-devices/mother-and-child-care/,,home-healthcare-devices/mother-and-child-care.html,301,2,,,
custom,,home-healthcare-devices/elderly-care/,,home-healthcare-devices/elderly-care.html,301,2,,,
custom,,home-healthcare-devices/hygiene-wellness/,,home-healthcare-devices/hygiene-wellness.html,301,2,,,
custom,,home-healthcare-devices/oxygen-concentrator/,,home-healthcare-devices/oxygen-concentrator.html,301,2,,,
custom,,hospital-consumables/,,hospital-consumables.html,301,2,,,
custom,,hospital-consumables/hospital-linen/,,hospital-consumables/hospital-linen.html,301,2,,,
custom,,hospital-consumables/apparel-gloves/,,hospital-consumables/apparel-gloves.html,301,2,,,
custom,,surgical-instrument/,,surgical-instrument.html,301,2,,,
custom,,surgical-instrument/speciality/,,surgical-instrument/speciality.html,301,2,,,
custom,,surgical-instrument/sterilization-tray/,,surgical-instrument/sterilization-tray.html,301,2,,,
custom,,professional-diagnostic-equipment/,,professional-diagnostic-equipment.html,301,3,,,
custom,,professional-diagnostic-equipment/product/,,professional-diagnostic-equipment.html,301,3,,,
custom,,medical-device/,,medical-device.html,301,3,,,
custom,,medical-device/product/,,medical-device.html,301,3,,,
custom,,medical-device/accessories/,,medical-device.html,301,3,,,
custom,,medical-device/operation-theatre-essentials/,,medical-device.html,301,3,,,
custom,,home-healthcare-devices/,,home-healthcare-devices.html,301,3,,,
custom,,home-healthcare-devices/respiratory-mask/,,home-healthcare-devices/respiratory-mask.html,301,3,,,
custom,,home-healthcare-devices/allergy-sinus-asthma/,,home-healthcare-devices/allergy-sinus-asthma.html,301,3,,,
custom,,home-healthcare-devices/mother-and-child-care/,,home-healthcare-devices/mother-and-child-care.html,301,3,,,
custom,,home-healthcare-devices/elderly-care/,,home-healthcare-devices/elderly-care.html,301,3,,,
custom,,home-healthcare-devices/hygiene-wellness/,,home-healthcare-devices/hygiene-wellness.html,301,3,,,
