entity_type,entity_id,request_path,new_request_path,target_path,redirect_type,store_id,description,is_autogenerated,metadata
custom,,home-v7/,,all-products.html,301,6,,,
custom,,product-category/contac/,,all-products.html,301,6,,,
custom,,product-category/heine/,,all-products.html,301,6,,,
custom,,product-category/heine/?add_to_wishlist=6823,,all-products.html,301,6,,,
custom,,product-category/heine/?add-to-cart=6823,,all-products.html,301,6,,,
custom,,product-category/klife/,,all-products.html,301,6,,,
custom,,product-category/medical-consumable/,,all-products.html,301,6,,,
custom,,product-category/omron/,,all-products.html,301,6,,,
custom,,product-category/uncategorized/,,all-products.html,301,6,,,
custom,,product-tag/12870/,,all-products.html,301,6,,,
custom,,product-tag/good-otoscope/,,all-products.html,301,6,,,
custom,,product-tag/suction-machine-for-mucus-extractor/,,all-products.html,301,6,,,
custom,,product-tag/welchallyn-ophthalmoscope/,,all-products.html,301,6,,,
custom,,04f07729-c713-456f-a332-f9e299a96cd7/,,all-products.html,301,6,,,
custom,,0fd7bf5a-cba6-4438-896b-c9a8ce663ba4/,,all-products.html,301,6,,,
custom,,1-121/,,all-products.html,301,6,,,
custom,,1-135/,,all-products.html,301,6,,,
custom,,1-2-150x150/,,all-products.html,301,6,,,
custom,,1-273/,,all-products.html,301,6,,,
custom,,1-284/,,all-products.html,301,6,,,
custom,,1-312/,,all-products.html,301,6,,,
custom,,1-334/,,all-products.html,301,6,,,
custom,,1-360/,,all-products.html,301,6,,,
custom,,1-86/,,all-products.html,301,6,,,
custom,,2-49/,,all-products.html,301,6,,,
custom,,31o3czkmbml/,,all-products.html,301,6,,,
custom,,3-20/,,all-products.html,301,6,,,
custom,,41izr04sijl-4/,,all-products.html,301,6,,,
custom,,41nnlliqfdl-_sl1500_/,,all-products.html,301,6,,,
custom,,41rscp9cnpl-_sx522_/,,all-products.html,301,6,,,
custom,,46a78542-7ac7-4a27-9a8b-dd6f0310e591/,,all-products.html,301,6,,,
custom,,513xfoluwyl-_sl1100_/,,all-products.html,301,6,,,
custom,,61hxunwnykl-_sl1000_/,,all-products.html,301,6,,,
custom,,61vsdtr3al-_sl1400_/,,all-products.html,301,6,,,
custom,,719zlajs4xl-_sl1500_-2/,,all-products.html,301,6,,,
custom,,9e39beb9-66a7-4429-b0c3-0f89e2b553d1/,,all-products.html,301,6,,,
custom,,cart-2/?remove_item=055e31fa43e652cb4ab6c0ee845c8d36&_wpnonce=92cfced985,,all-products.html,301,6,,,
custom,,cart-2/?remove_item=055e31fa43e652cb4ab6c0ee845c8d36&_wpnonce=93a45450cd,,all-products.html,301,6,,,
custom,,default/adjustable-hospital-bed-back-rest-with-arm-support-6-level-recline-foldable-fabric-back-support.html,,all-products.html,301,6,,,
custom,,default/athlete2-home-fi,,all-products.html,301,6,,,
custom,,default/athlete2-home-fi-2,,all-products.html,301,6,,,
custom,,default/athlete2-home-fi-3,,all-products.html,301,6,,,
